"id";"PredictorType";"P";"C";"predictor.eff";"prevy1";"datagen";"datacor";"margp.x";"alpha";"beta";"EPV";"folders"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;3;"main00554"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;5;"main00555"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;10;"main00556"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;15;"main00557"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;20;"main00558"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;30;"main00559"
80;"TypeI";8;0.75;"one.strong";0.0625;"gen.MVNX";0;".";-3.11016256997232;0.247283406336676;50;"main00560"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;3;"main00561"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;5;"main00562"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;10;"main00563"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;15;"main00564"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;20;"main00565"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;30;"main00566"
81;"TypeI";8;0.85;"equal.effect";0.5;"gen.MVNX";0;".";-0.000695957454535545;0.656805415537065;50;"main00567"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;3;"main00568"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;5;"main00569"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;10;"main00570"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;15;"main00571"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;20;"main00572"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;30;"main00573"
82;"TypeI";8;0.85;"equal.effect";0.25;"gen.MVNX";0;".";-1.67703951546015;0.634188675394398;50;"main00574"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;3;"main00575"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;5;"main00576"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;10;"main00577"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;15;"main00578"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;20;"main00579"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;30;"main00580"
83;"TypeI";8;0.85;"equal.effect";0.125;"gen.MVNX";0;".";-2.79585292596698;0.59930431048943;50;"main00581"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;3;"main00582"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;5;"main00583"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;10;"main00584"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;15;"main00585"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;20;"main00586"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;30;"main00587"
84;"TypeI";8;0.85;"equal.effect";0.0625;"gen.MVNX";0;".";-3.68286011564008;0.569477973446638;50;"main00588"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;3;"main00589"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;5;"main00590"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;10;"main00591"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;15;"main00592"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;20;"main00593"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;30;"main00594"
85;"TypeI";8;0.85;"half.noise";0.5;"gen.MVNX";0;".";-3.34362083265205e-06;0.930088321332875;50;"main00595"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;3;"main00596"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;5;"main00597"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;10;"main00598"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;15;"main00599"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;20;"main00600"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;30;"main00601"
86;"TypeI";8;0.85;"half.noise";0.25;"gen.MVNX";0;".";-1.67484508570161;0.895382959123953;50;"main00602"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;3;"main00603"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;5;"main00604"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;10;"main00605"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;15;"main00606"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;20;"main00607"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;30;"main00608"
87;"TypeI";8;0.85;"half.noise";0.125;"gen.MVNX";0;".";-2.79836966247077;0.846739827916204;50;"main00609"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;3;"main00610"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;5;"main00611"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;10;"main00612"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;15;"main00613"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;20;"main00614"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;30;"main00615"
88;"TypeI";8;0.85;"half.noise";0.0625;"gen.MVNX";0;".";-3.68724223630617;0.804829447299596;50;"main00616"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;3;"main00617"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;5;"main00618"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;10;"main00619"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;15;"main00620"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;20;"main00621"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;30;"main00622"
89;"TypeI";8;0.85;"one.noise";0.25;"gen.MVNX";0;".";-1.67769233197652;0.678167008139866;50;"main00623"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;3;"main00624"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;5;"main00625"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;10;"main00626"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;15;"main00627"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;20;"main00628"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;30;"main00629"
90;"TypeI";8;0.85;"one.noise";0.125;"gen.MVNX";0;".";-2.79812630985669;0.640304350943993;50;"main00630"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;3;"main00631"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;5;"main00632"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;10;"main00633"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;15;"main00634"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;20;"main00635"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;30;"main00636"
91;"TypeI";8;0.85;"one.noise";0.5;"gen.MVNX";0;".";-0.00047333280139128;0.703663642167243;50;"main00637"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;3;"main00638"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;5;"main00639"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;10;"main00640"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;15;"main00641"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;20;"main00642"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;30;"main00643"
92;"TypeI";8;0.85;"one.noise";0.0625;"gen.MVNX";0;".";-3.67985724214448;0.609804234125246;50;"main00644"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;3;"main00645"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;5;"main00646"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;10;"main00647"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;15;"main00648"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;20;"main00649"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;30;"main00650"
93;"TypeI";8;0.85;"one.strong";0.5;"gen.MVNX";0;".";-0.00175085131651542;0.464925929869153;50;"main00651"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;3;"main00652"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;5;"main00653"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;10;"main00654"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;15;"main00655"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;20;"main00656"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;30;"main00657"
94;"TypeI";8;0.85;"one.strong";0.25;"gen.MVNX";0;".";-1.67809641766749;0.448484177504639;50;"main00658"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;3;"main00659"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;5;"main00660"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;10;"main00661"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;15;"main00662"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;20;"main00663"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;30;"main00664"
95;"TypeI";8;0.85;"one.strong";0.125;"gen.MVNX";0;".";-2.79570098752136;0.422833344239159;50;"main00665"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;3;"main00666"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;5;"main00667"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;10;"main00668"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;15;"main00669"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;20;"main00670"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;30;"main00671"
96;"TypeI";8;0.85;"one.strong";0.0625;"gen.MVNX";0;".";-3.69065288513136;0.404093118602763;50;"main00672"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;3;"main00673"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;5;"main00674"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;10;"main00675"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;15;"main00676"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;20;"main00677"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;30;"main00678"
97;"TypeI";12;0.65;"equal.effect";0.5;"gen.MVNX";0;".";0.000554118986229923;0.164456349522367;50;"main00679"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;3;"main00680"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;5;"main00681"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;10;"main00682"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;15;"main00683"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;20;"main00684"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;30;"main00685"
98;"TypeI";12;0.65;"equal.effect";0.25;"gen.MVNX";0;".";-1.17274171486578;0.161764786923046;50;"main00686"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;3;"main00687"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;5;"main00688"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;10;"main00689"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;15;"main00690"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;20;"main00691"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;30;"main00692"
99;"TypeI";12;0.65;"equal.effect";0.125;"gen.MVNX";0;".";-2.05658222829294;0.160177892262057;50;"main00693"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;3;"main00694"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;5;"main00695"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;10;"main00696"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;15;"main00697"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;20;"main00698"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;30;"main00699"
100;"TypeI";12;0.65;"equal.effect";0.0625;"gen.MVNX";0;".";-2.83535633606892;0.15838838825118;50;"main00700"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;3;"main00701"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;5;"main00702"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;10;"main00703"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;15;"main00704"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;20;"main00705"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;30;"main00706"
101;"TypeI";12;0.65;"half.noise";0.25;"gen.MVNX";0;".";-1.17193555682675;0.228872818548716;50;"main00707"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;3;"main00708"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;5;"main00709"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;10;"main00710"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;15;"main00711"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;20;"main00712"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;30;"main00713"
102;"TypeI";12;0.65;"half.noise";0.125;"gen.MVNX";0;".";-2.0612712555618;0.227431479996707;50;"main00714"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;3;"main00715"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;5;"main00716"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;10;"main00717"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;15;"main00718"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;20;"main00719"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;30;"main00720"
103;"TypeI";12;0.65;"half.noise";0.5;"gen.MVNX";0;".";0.00109451479001166;0.231262366055311;50;"main00721"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;3;"main00722"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;5;"main00723"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;10;"main00724"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;15;"main00725"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;20;"main00726"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;30;"main00727"
104;"TypeI";12;0.65;"half.noise";0.0625;"gen.MVNX";0;".";-2.82972778092092;0.223524004250363;50;"main00728"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;3;"main00729"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;5;"main00730"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;10;"main00731"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;15;"main00732"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;20;"main00733"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;30;"main00734"
105;"TypeI";12;0.65;"one.noise";0.125;"gen.MVNX";0;".";-2.05242374543342;0.166677672722063;50;"main00735"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;3;"main00736"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;5;"main00737"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;10;"main00738"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;15;"main00739"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;20;"main00740"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;30;"main00741"
106;"TypeI";12;0.65;"one.noise";0.5;"gen.MVNX";0;".";0.00180877943331126;0.170493924401496;50;"main00742"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;3;"main00743"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;5;"main00744"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;10;"main00745"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;15;"main00746"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;20;"main00747"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;30;"main00748"
107;"TypeI";12;0.65;"one.noise";0.25;"gen.MVNX";0;".";-1.17361481173113;0.169843422158586;50;"main00749"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;3;"main00750"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;5;"main00751"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;10;"main00752"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;15;"main00753"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;20;"main00754"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;30;"main00755"
108;"TypeI";12;0.65;"one.noise";0.0625;"gen.MVNX";0;".";-2.84073305005606;0.16612951382659;50;"main00756"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;3;"main00757"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;5;"main00758"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;10;"main00759"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;15;"main00760"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;20;"main00761"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;30;"main00762"
109;"TypeI";12;0.65;"one.strong";0.5;"gen.MVNX";0;".";0.00231228668142336;0.126174554556194;50;"main00763"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;3;"main00764"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;5;"main00765"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;10;"main00766"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;15;"main00767"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;20;"main00768"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;30;"main00769"
110;"TypeI";12;0.65;"one.strong";0.25;"gen.MVNX";0;".";-1.17475066299085;0.125129386027918;50;"main00770"
111;"TypeI";12;0.65;"one.strong";0.125;"gen.MVNX";0;".";-2.05468006164811;0.123431805757844;3;"main00771"
111;"TypeI";12;0.65;"one.strong";0.125;"gen.MVNX";0;".";-2.05468006164811;0.123431805757844;5;"main00772"
111;"TypeI";12;0.65;"one.strong";0.125;"gen.MVNX";0;".";-2.05468006164811;0.123431805757844;10;"main00773"
111;"TypeI";12;0.65;"one.strong";0.125;"gen.MVNX";0;".";-2.05468006164811;0.123431805757844;15;"main00774"
111;"TypeI";12;0.65;"one.strong";0.125;"gen.MVNX";0;".";-2.05468006164811;0.123431805757844;20;"main00775"
